type,A,B,C,D,a,b,c,d,e
11,90,142.8277512,74.34449768,127.1722488,31.87474611,123.014661,11.25050778,75,75
11,90,142.6044083,74.79118347,127.3955917,32.2500375,123.6160269,10.49992501,75,75
11,90,142.3801041,75.23979187,127.6198959,32.62502173,124.208148,9.749956543,75,75
11,90,142.1545181,75.69096375,127.8454819,33.00021377,124.7916983,8.999572456,75,75
11,90,141.9279709,76.14405823,128.0720291,33.3750599,125.3656767,8.249880192,75,75
11,90,141.7001419,76.59971619,128.2998581,33.75006948,125.9307225,7.499861035,75,75
11,90,141.4710312,77.05793762,128.5289688,34.12521748,126.4866367,6.749565035,75,75
11,90,141.2409592,77.51808167,128.7590408,34.49995827,127.0324685,6.000083463,75,75
11,90,141.0096054,77.98078918,128.9903946,34.87479275,127.5688043,5.250414496,75,75
11,90,140.7766495,78.44670105,129.2233505,35.25021072,128.0961606,4.499578558,75,75
11,90,140.5427322,78.91453552,129.4572678,35.62515409,128.6128857,3.749691825,75,75
11,90,140.3075333,79.38493347,129.6924667,36.00011526,129.1195126,2.999769484,75,75
11,90,140.0710526,79.8578949,129.9289474,36.37506878,129.6158396,2.249862435,75,75
11,90,139.8332901,80.3334198,130.1667099,36.74998913,130.1016648,1.500021734,75,75
11,90,139.5942459,80.81150818,130.4057541,37.1248507,130.5767857,0.750298605,75,75
11,90,150.1887741,59.62245178,119.8112259,18.37468615,96.58964896,38.25062771,75,75
11,90,150.3765488,59.24690247,119.6234512,17.99973499,95.74748359,39.00053002,75,75
11,90,150.5633621,58.87327576,119.4366379,17.62508673,94.90132135,39.74982654,75,75
11,90,150.7495346,58.50093079,119.2504654,17.25011048,94.04981703,40.49977905,75,75
11,90,150.9350662,58.12986755,119.0649338,16.87481379,93.19305511,41.25037243,75,75
11,90,151.1196365,57.76072693,118.8803635,16.49985657,92.33262062,42.00028686,75,75
11,90,151.3032455,57.39350891,118.6967545,16.12525475,91.46863946,42.74949051,75,75
11,90,151.4865341,57.02693176,118.5134659,15.74970836,90.59817936,43.50058328,75,75
11,90,151.668541,56.66291809,118.331459,15.37519882,89.72590953,44.24960236,75,75
11,90,151.8502274,56.29954529,118.1497726,14.99975983,88.84732639,45.00048033,75,75
11,90,152.0309525,55.93809509,117.9690475,14.62472327,87.96561125,45.75055346,75,75
11,90,152.2107162,55.5785675,117.7892838,14.25010512,87.08088726,46.49978975,75,75
11,90,152.3898392,55.22032166,117.6101608,13.87524942,86.19167936,47.24950115,75,75
11,90,152.5683212,54.86335754,117.4316788,13.50016375,85.29806864,47.9996725,75,75
11,90,152.7461624,54.50767517,117.2538376,13.12485569,84.40013582,48.75028863,75,75
11,90,152.9230423,54.15391541,117.0769577,12.7500133,83.49959948,49.4999734,75,75
11,90,153.0992813,53.80143738,116.9007187,12.37496938,82.59492841,50.25006124,75,75
11,90,153.2748795,53.45024109,116.7251205,11.99973153,81.68620221,51.00053694,75,75
11,90,153.4495163,53.10096741,116.5504837,11.62499638,80.77517838,51.75000723,75,75
11,90,153.6235123,52.75297546,116.3764877,11.25008825,79.86028412,52.49982349,75,75
11,90,153.7968674,52.40626526,116.2031326,10.87501479,78.94159784,53.24997042,75,75
11,90,153.9695816,52.06083679,116.0304184,10.49978364,78.01919762,54.00043272,75,75
11,90,154.1413345,51.71733093,115.8586655,10.12510294,77.09489219,54.74979413,75,75
11,90,154.3124466,51.37510681,115.6875534,9.750285639,76.16705404,55.49942872,75,75
11,90,154.4829178,51.03416443,115.5170822,9.375339451,75.23576006,56.2493211,75,75
11,90,154.6527481,50.69450378,115.3472519,9.000272085,74.30108676,56.99945583,75,75
11,90,154.8219376,50.35612488,115.1780624,8.625091267,73.36311034,57.74981747,75,75
11,90,154.9904861,50.01902771,115.0095139,8.249804737,72.4219066,58.50039053,75,75
11,90,155.1580734,49.68385315,114.8419266,7.875138087,71.47935962,59.24972383,75,75
11,90,155.3253403,49.34931946,114.6746597,7.499666332,70.53194006,60.00066734,75,75
11,90,155.4916458,49.01670837,114.5083542,7.124835865,69.58335256,60.75032827,75,75
11,90,155.6573105,48.68537903,114.3426895,6.749936676,68.63186276,61.50012665,75,75
11,90,155.8223343,48.35533142,114.1776657,6.374976609,67.67754455,62.25004678,75,75
11,90,155.9867172,48.02656555,114.0132828,5.99996353,66.72047147,63.00007294,75,75
11,90,156.1504593,47.69908142,113.8495407,5.624905327,65.76071671,63.75018935,75,75
11,90,156.3135605,47.37287903,113.6864395,5.249809907,64.79835307,64.50038019,75,75
11,90,156.4760208,47.04795837,113.5239792,4.874685202,63.83345302,65.2506296,75,75
11,90,156.6375198,46.72496033,113.3624802,4.500283517,62.86801042,65.99943297,75,75
11,90,156.7986984,46.40260315,113.2013016,4.125127119,61.89826583,66.74974576,75,75
11,90,156.9592361,46.08152771,113.0407639,3.749965385,60.92620001,67.50006923,75,75
11,90,157.119133,45.76173401,112.880867,3.374806352,59.95188396,68.2503873,75,75
11,90,157.278389,45.44322205,112.721611,2.99965808,58.97538836,69.00068384,75,75
11,90,157.4366837,45.12663269,112.5633163,2.625288004,57.99876656,69.74942399,75,75
11,90,157.5946579,44.8106842,112.4053421,2.250188582,57.01813453,70.49962284,75,75
11,90,157.7519913,44.49601746,112.2480087,1.875124295,56.03553274,71.24975141,75,75
11,90,157.9086838,44.18263245,112.0913162,1.500103326,55.05103042,71.99979335,75,75
11,90,158.0647354,43.87052917,111.9352646,1.125133893,54.06469643,72.74973221,75,75
11,90,158.2201462,43.55970764,111.7798538,0.75022425,53.07659931,73.4995515,75,75
11,90,147.6704788,64.65904236,122.3295212,14.37349553,66.19523248,17.61889805,46.3658891,46.3658891
12,90,152.5683212,54.86335754,117.4316788,17.67874259,111.6995784,62.85656012,98.21404529,98.21404529
12,90.00022728,142.3298852,75.33977509,127.6698875,50,147,16.42924323,100,83.57075677
12,90.00031754,145.7849951,68.42937469,124.2146873,50,118,32.83630518,100,67.16369482
12,90.00067097,158.0807461,43.83716583,111.9185829,50,36.5,77.47367503,100,22.52632497
12,90.0061451,164.501244,30.98522186,105.4926109,50,4.500000026,96.9563374,100,3.043662597
12,89.99973245,141.5510374,76.89846039,128.4492302,50,154,12.35704919,100,87.64295081
12,89.99982554,141.882594,76.23516083,128.1175804,50,151,14.10821657,100,85.89178343
12,89.99966035,146.7442094,66.51226044,123.2561302,50,110.5,36.97860732,100,63.02139268
12,90.00004897,143.6552893,72.68932343,126.3446617,50,135.5,23.01888401,100,76.98111599
12,90.00019126,141.3857836,77.22805023,128.6140251,50,155.5,11.47799809,100,88.52200191
12,89.99976026,153.4066309,53.18721771,116.5936089,50,64,62.23747426,100,37.76252574
12,89.99990122,152.2371326,55.52593231,117.7629662,50,71.5,58.16914742,100,41.83085258
12,90.00005282,162.0505186,35.89885712,107.9494286,50,16,89.59474859,100,10.40525141
12,89.99994524,143.2461523,73.50780487,126.7539024,50,139,21.0259344,100,78.9740656
12,89.9998417,147.3328266,65.33466339,122.6673317,50,106,39.44862225,100,60.55137775
12,90.00024067,147.3983456,65.20282745,122.6014137,50,105.5,39.72245865,100,60.27754135
12,89.99977326,144.672487,70.65547943,125.3277397,50,127,27.8163655,100,72.1836345
12,89.99984455,151.4798193,57.0406723,118.5203362,50,76.5,55.46382268,100,44.53617732
12,89.99996872,163.0960205,33.80802155,106.9040108,50,11,92.73066195,100,7.269338045
12,89.99996111,150.0147445,59.97058868,119.9852943,50,86.5,50.05549712,100,49.94450288
12,90.00034083,150.4469515,59.10541534,119.5527077,50,83.5,51.67868189,100,48.32131811
12,89.99995741,143.4208914,73.15830231,126.5791512,50,137.5,21.88135933,100,78.11864067
12,89.99952452,160.2496324,39.5016861,109.750843,50,25,84.1498483,100,15.8501517
12,89.99974477,147.2670056,65.46649933,122.7332497,50,106.5,39.17468705,100,60.82531295
12,89.99947769,159.7662808,40.46848297,110.2342415,50,27.5,82.67515911,100,17.32484089
12,89.99959231,151.8566966,56.28742218,118.1437111,50,74,56.81604901,100,43.18395099
12,90.00074098,159.5734434,40.85163116,110.4258156,50,28.5,82.08929709,100,17.91070291
12,89.99976667,155.1991126,49.60224152,114.8011208,50,53,68.25079117,100,31.74920883
12,89.99994831,139.8403875,80.31932831,130.1596642,50,170,2.857725093,100,97.14227491
12,90.00024067,147.3983456,65.20282745,122.6014137,50,105.5,39.72245865,100,60.27754135
12,89.99957618,152.4681706,55.06450653,117.5322533,50,70,58.98152412,100,41.01847588
12,89.99999274,147.8651692,64.26967621,122.1348381,50,102,41.63577865,100,58.36422135
12,90.00004897,143.6552893,72.68932343,126.3446617,50,135.5,23.01888401,100,76.98111599
12,89.99984747,149.5877647,60.8247757,120.4123878,50,89.5,48.43095252,100,51.56904748
12,89.99932192,157.6292524,44.74285126,112.3714256,50,39,76.05396441,100,23.94603559
12,90.00001439,152.6222276,54.75551605,117.377758,50,69,59.52345808,100,40.47654192
12,89.99979175,143.714598,72.5712204,126.2856102,50,135,23.30272949,100,76.69727051
12,90.00015159,142.2736559,75.45238495,127.7261925,50,147.5,16.13996521,100,83.86003479
12,90.00003655,152.1604363,55.67905426,117.8395271,50,72,57.8984606,100,42.1015394
12,89.99994521,147.2008872,65.59833527,122.7991676,50,107,38.90065016,100,61.09934984
12,89.9995669,163.4167425,33.16738129,106.5836906,50,9.5,93.68976473,100,6.310235268
12,89.99988179,145.9117736,68.17668915,124.0883446,50,117,33.39060695,100,66.60939305
12,89.9997998,152.0082378,55.98392487,117.9919624,50,73,57.35717513,100,42.64282487
12,89.99993992,145.22404,69.5520401,124.7760201,50,122.5,30.33351867,100,69.66648133
12,90.00040125,150.8118432,58.37551117,119.1877556,50,81,53.03065944,100,46.96934056
12,89.99989324,150.0865669,59.82707977,119.9135399,50,86,50.32609683,100,49.67390317
12,90.00007222,159.2891543,41.42154694,110.7107735,50,30,81.21444197,100,18.78555803
12,90.00122312,160.9366393,38.12427521,109.0621376,50,21.5,86.2403009,100,13.7596991
12,90.00012129,144.4297531,71.14025116,125.5701256,50,129,26.69275198,100,73.30724802
12,89.99993021,150.9595997,58.08094025,119.0404701,50,80,53.57132025,100,46.42867975
12,90.00031754,145.7849951,68.42937469,124.2146873,50,118,32.83630518,100,67.16369482
12,90.00136322,162.3592287,35.27881622,107.6394081,50,14.5,90.52620904,100,9.473790963
12,89.99965368,156.7407447,46.51920319,113.2596016,50,44,73.24138237,100,26.75861763
12,89.99982218,153.090712,53.81893158,116.9094658,50,66,61.15083439,100,38.84916561
12,90.00012559,152.9335101,54.13272858,117.0663643,50,67,60.60808273,100,39.39191727
12,90.00106252,159.0993365,41.79920197,110.899601,50,31.00000001,80.63382427,100,19.36617573
12,89.99965416,159.1951586,41.61037445,110.8051872,50,30.5,80.92385015,100,19.07614985
12,90.00009348,150.2302189,59.53937531,119.7696877,50,85,50.86722265,100,49.13277735
12,89.99973545,143.7737059,72.45311737,126.2265587,50,134.5,23.58636343,100,76.41363657
12,90.00004897,143.6552893,72.68932343,126.3446617,50,135.5,23.01888401,100,76.98111599
12,90.00146013,162.4631586,35.07076263,107.5353813,50,14,90.83840841,100,9.161591592
12,89.99977858,149.3763468,61.24774933,120.6238747,50,91,47.61799148,100,52.38200852
12,89.99975488,142.5003023,74.99988556,127.4999428,50,145.5,17.29567698,100,82.70432302
12,89.99986995,150.7392467,58.52176666,119.2608833,50,81.5,52.76024436,100,47.23975564
12,89.99985447,139.6334578,80.73337555,130.3666878,50,172,1.650481393,100,98.34951861
12,90.00099142,162.7777676,34.44248199,107.221241,50,12.5,91.78035693,100,8.219643071
12,90.0006161,163.6309566,32.73685455,106.3684273,50,8.5,94.33428105,100,5.665718947
12,89.9997833,146.2933037,67.41382599,123.706913,50,114,35.04977024,100,64.95022976
12,90.00015262,148.1345176,63.73065948,121.8653297,50,100,42.72671322,100,57.27328678
12,89.99972541,141.4961128,77.00832367,128.5041618,50,154.5,12.06430351,100,87.93569649
12,89.99975168,156.6530994,46.69429779,113.3471489,50,44.5,72.96188964,100,27.03811036
12,90.0061451,164.501244,30.98522186,105.4926109,50,4.500000026,96.9563374,100,3.043662597
12,89.99916968,161.4399439,37.12177277,108.5608864,50,19,87.75376268,100,12.24623732
12,89.99985447,139.6334578,80.73337555,130.3666878,50,172,1.650481393,100,98.34951861
12,89.99994999,146.4211964,67.15770721,123.5788536,50,113,35.60161111,100,64.39838889
12,89.99974788,147.9327053,64.13509369,122.0675468,50,101.5,41.90864483,100,58.09135517
12,90.00022133,145.1001624,69.79923248,124.8996162,50,123.5,29.77544482,100,70.22455518
12,89.99931935,160.7404458,38.52046967,109.2602348,50,22.5,85.63974281,100,14.36025719
12,90.00146013,162.4631586,35.07076263,107.5353813,50,14,90.83840841,100,9.161591592
12,89.99978563,140.4176758,79.16507721,129.5825386,50,164.5,6.1544603,100,93.8455397
12,90.0000194,146.8736264,66.25270844,123.1263542,50,109.5,37.5284529,100,62.4715471
12,89.99950407,152.5454903,54.91001129,117.4550056,50,69.5,59.25243393,100,40.74756607
12,90.00136322,162.3592287,35.27881622,107.6394081,50,14.5,90.52620904,100,9.473790963
12,90.0061451,164.501244,30.98522186,105.4926109,50,4.500000026,96.9563374,100,3.043662597
12,89.99975488,142.5003023,74.99988556,127.4999428,50,145.5,17.29567698,100,82.70432302
12,90.00023519,141.6603979,76.67873383,128.3393669,50,153,12.94173788,100,87.05826212
12,89.99934622,161.6423278,36.71665192,108.358326,50,18,88.36430199,100,11.63569801
12,90.00088298,160.6400052,38.71822357,109.3591118,50,23,85.34051724,100,14.65948276
12,90.00070789,157.8081109,44.38236237,112.1911812,50,38,76.62073808,100,23.37926192
12,90.00007412,156.2184737,47.56290436,113.7814522,50,47,71.56872071,100,28.43127929
12,89.99931935,160.7404458,38.52046967,109.2602348,50,22.5,85.63974281,100,14.36025719
12,90.00931474,164.832814,30.31574249,105.1578712,50,3.00000004,97.95914736,100,2.040852635
12,90.00005159,141.9936046,76.01268768,128.0063438,50,150,14.68993076,100,85.31006924
12,90.00016372,143.9507755,72.09812164,126.0490608,50,133,24.43601372,100,75.56398628
12,90.00014751,143.4790662,73.04157257,126.5207863,50,137,22.16606303,100,77.83393697
12,90.00014751,143.4790662,73.04157257,126.5207863,50,137,22.16606303,100,77.83393697
12,90.00016392,143.3039552,73.39176178,126.6958809,50,138.5,21.31129332,100,78.68870668
12,90.00125094,162.6724513,34.65259552,107.3262978,50,13,91.46546683,100,8.534533174
12,90.00029802,148.3379626,63.3234787,121.6617393,50,98.5,43.54386082,100,56.45613918
12,90.00021713,152.390282,55.21900177,117.6095009,50,70.5,58.71072463,100,41.28927537
13,89.99991787,157.9905187,44.01912689,112.0095634,50,37,77.18893418,100,22.81106582
13,120,90,120,120,50,104.9038106,18.30127019,100,50
13,119,90,119,122,50,106.9524751,19.49050434,100,50
13,118,90,118,124,50,108.9685608,20.6738015,100,50
13,117,90,117,126,50,110.9514536,21.85080122,100,50
13,116,90,116,128,50,112.9005496,23.02114498,100,50
13,115,90,115,130,50,114.815255,24.18447626,100,50
13,114,90,114,132,50,116.6949865,25.34044073,100,50
13,113,90,113,134,50,118.5391716,26.48868625,100,50
13,112,90,112,136,50,120.3472485,27.62886306,100,50
13,111,90,111,138,50,122.1186665,28.76062385,100,50
13,110,90,110,140,50,123.852886,29.88362387,100,50
13,109,90,109,142,50,125.5493786,30.99752106,100,50
13,108,90,108,144,50,127.2076277,32.1019761,100,50
13,107,90,107,146,50,128.8271282,33.19665256,100,50
13,106,90,106,148,50,130.4073866,34.28121701,100,50
13,105,90,105,150,50,131.9479217,35.35533906,100,50
13,104,90,104,152,50,133.4482642,36.41869153,100,50
13,103,90,103,154,50,134.907957,37.47095052,100,50
13,102,90,102,156,50,136.3265556,38.5117955,100,50
13,101,90,101,158,50,137.7036277,39.5409094,100,50
13,100,90,100,160,50,139.0387541,40.55797877,100,50
13,99,90,99,162,50,140.3315278,41.56269378,100,50
13,98,90,98,164,50,141.5815553,42.55474839,100,50
13,97,90,97,166,50,142.7884556,43.53384041,100,50
13,96,90,96,168,50,143.9518611,44.49967161,100,50
13,95,90,95,170,50,145.0714176,45.45194777,100,50
13,94,90,94,172,50,146.1467839,46.39037883,100,50
13,93,90,93,174,50,147.1776324,47.31467893,100,50
13,92,90,92,176,50,148.1636492,48.22456652,100,50
13,91,90,91,178,50,149.104534,49.11976444,100,50
13,121,90,121,118,50,102.8231914,17.10646129,100,50
13,122,90,122,116,50,100.7112512,15.9064416,100,50
13,123,90,123,114,50,98.56863344,14.70157665,100,50
13,124,90,124,112,50,96.39599071,13.49223345,100,50
13,125,90,125,110,50,94.19398483,12.2787804,100,50
13,126,90,126,108,50,91.96328654,11.0615871,100,50
13,127,90,127,106,50,89.70457535,9.841024345,100,50
13,128,90,128,104,50,87.41853927,8.617463914,100,50
13,129,90,129,102,50,85.10587467,7.39127852,100,50
13,130,90,130,100,50,82.76728598,6.162841672,100,50
13,131,90,131,98,50,80.40348558,4.932527562,100,50
13,132,90,132,96,50,78.0151935,3.700710956,100,50
13,133,90,133,94,50,75.60313724,2.467767078,100,50
13,134,90,134,92,50,73.16805153,1.234071494,100,50
13,113,90,113,134,44.66201212,105.8839584,23.66076052,89.32402424,44.66201212
13,108,90,108,144,41.24484387,104.9331749,26.48081984,82.48968773,41.24484387
13,92,90,92,176,68.94813513,204.3121461,66.49987857,137.8962703,68.94813513
13,99,90,99,162,70.67086191,198.3470005,58.74542785,141.3417238,70.67086191
13,105,90,105,150,47.86543625,126.3148967,33.84597456,95.73087251,47.86543625
13,124,90,124,112,70.46207601,135.8452325,19.01381558,140.924152,70.46207601
13,134,90,134,92,42.64096298,62.39912353,1.052439938,85.28192596,42.64096298
13,132,90,132,96,61.00410139,95.1849355,4.515170928,122.0082028,61.00410139
13,120,90,120,120,66.607087,139.7467448,24.37988592,133.214174,66.607087
13,104,90,104,152,73.84256478,197.0832418,53.78499177,147.6851296,73.84256478
13,128,90,128,104,30.13729587,52.69116766,5.194141193,60.27459175,30.13729587
13,126,90,126,108,65.7259979,120.8875756,14.54067702,131.4519958,65.7259979
13,113,90,113,134,45.26752208,107.3194913,23.98154379,90.53504415,45.26752208
13,111,90,111,138,71.35026124,174.2639751,41.0415605,142.7005225,71.35026124
13,105,90,105,150,72.73621322,191.9478433,51.43226961,145.4724264,72.73621322
13,92,90,92,176,62.58886478,185.4678921,60.36641745,125.1777296,62.58886478
13,100,90,100,160,72.75592126,202.3178529,59.01666219,145.5118425,72.75592126
13,133,90,133,94,40.03860119,60.54087722,1.976118837,80.07720238,40.03860119
13,95,90,95,170,66.10564686,191.800798,60.09260817,132.2112937,66.10564686
13,123,90,123,114,68.46434072,134.9687301,20.13067505,136.9286814,68.46434072
13,132,90,132,96,58.20796114,90.82210704,4.30821679,116.4159223,58.20796114
13,127,90,127,106,52.59262544,94.35598262,10.35130615,105.1852509,52.59262544
13,97,90,97,166,25.98796676,74.21563273,22.62711995,51.97593351,25.98796676
13,128,90,128,104,56.60861646,98.97285122,9.756454191,113.2172329,56.60861646
13,122,90,122,116,57.49961513,115.8171637,18.2922854,114.9992303,57.49961513
13,111,90,111,138,44.92641608,109.7270804,25.84223508,89.85283216,44.92641608
13,116,90,116,128,54.02175732,121.9817218,24.87285414,108.0435146,54.02175732
13,111,90,111,138,55.76843402,136.2073359,32.07869907,111.536868,55.76843402
13,115,90,115,130,39.33087667,90.31569265,19.02393306,78.66175333,39.33087667
13,124,90,124,112,66.92975698,129.0352046,18.06063812,133.859514,66.92975698
13,115,90,115,130,34.17888568,78.48514947,16.53196899,68.35777135,34.17888568
13,115,90,115,130,51.54718844,118.3680717,24.93283511,103.0943769,51.54718844
13,120,90,120,120,35.95854527,75.44376843,13.16174105,71.91709054,35.95854527
13,110,90,110,140,55.54336736,137.5841269,33.19674197,111.0867347,55.54336736
13,122,90,122,116,70.09737148,141.1918798,22.29999491,140.194743,70.09737148
13,133,90,133,94,67.07938626,101.4282409,3.31072602,134.1587725,67.07938626
13,118,90,118,124,28.26689355,61.60405417,11.68768293,56.53378711,28.26689355
13,118,90,118,124,46.42869862,101.1853694,19.19715399,92.85739725,46.42869862
13,132,90,132,96,30.32355327,47.31395752,2.244374116,60.64710654,30.32355327
13,106,90,106,148,67.99205958,177.333336,46.61701098,135.9841192,67.99205958
13,104,90,104,152,33.95747114,90.63131158,24.73373333,67.91494228,33.95747114
13,113,90,113,134,59.08835045,140.0856823,31.30345552,118.1767009,59.08835045
13,126,90,126,108,39.12707755,71.96509288,8.656151529,78.2541551,39.12707755
13,101,90,101,158,72.92137073,200.8307458,57.66754627,145.8427415,72.92137073
13,128,90,128,104,67.46042547,117.9458371,11.62675564,134.9208509,67.46042547
13,110,90,110,140,37.12723012,91.96629197,22.18992361,74.25446025,37.12723012
13,94,90,94,172,56.37152125,164.7703306,52.30192451,112.7430425,56.37152125
13,128,90,128,104,45.34334067,79.27697215,7.81489204,90.68668135,45.34334067
13,112,90,112,136,26.71409496,64.29935651,14.76160143,53.42818993,26.71409496
13,124,90,124,112,68.69404971,132.4366196,18.53672311,137.3880994,68.69404971
13,111,90,111,138,50.64774519,123.7007021,29.13321496,101.2954904,50.64774519
13,124,90,124,112,63.28071076,122.0001361,17.07596245,126.5614215,63.28071076
13,134,90,134,92,57.99309571,84.8648363,1.431352525,115.9861914,57.99309571
13,130,90,130,100,51.8055151,85.75603768,6.385383746,103.6110302,51.8055151
13,129,90,129,102,64.10745202,109.1184155,9.476720662,128.214904,64.10745202
14,119,90,119,122,56.65052621,121.1782798,22.08294654,113.3010524,56.65052621
14,270.000327,214.661195,290.6769562,235.3384781,35,94.27944418,35,70,70
14,270.000327,214.661195,290.6769562,235.3384781,50.7049893,136.5839488,50.7049893,101.4099786,101.4099786
14,270.000327,214.661195,290.6769562,235.3384781,45.19216167,121.7340538,45.19216167,90.38432335,90.38432335
14,270.000327,214.661195,290.6769562,235.3384781,45.53424011,122.65551,45.53424011,91.06848023,91.06848023
14,270.000327,214.661195,290.6769562,235.3384781,49.38955059,133.0405537,49.38955059,98.77910118,98.77910118
14,270.000327,214.661195,290.6769562,235.3384781,42.08652165,113.3683963,42.08652165,84.17304331,84.17304331
14,270.000327,214.661195,290.6769562,235.3384781,42.94688132,115.6859457,42.94688132,85.89376264,85.89376264
14,270.000327,214.661195,290.6769562,235.3384781,36.17416103,97.44227988,36.17416103,72.34832207,72.34832207
14,270.000327,214.661195,290.6769562,235.3384781,43.86979524,118.1719975,43.86979524,87.73959048,87.73959048
14,270.000327,214.661195,290.6769562,235.3384781,49.08870945,132.2301784,49.08870945,98.1774189,98.1774189
14,270.000327,214.661195,290.6769562,235.3384781,21.60753934,58.20419425,21.60753934,43.21507867,43.21507867
14,270.000327,214.661195,290.6769562,235.3384781,19.01089037,51.20960506,19.01089037,38.02178073,38.02178073
14,270.000327,214.661195,290.6769562,235.3384781,18.60626455,50.11966514,18.60626455,37.2125291,37.2125291
14,270.000327,214.661195,290.6769562,235.3384781,36.78171597,99.07884964,36.78171597,73.56343193,73.56343193
14,270.000327,214.661195,290.6769562,235.3384781,35.89188924,96.68192482,35.89188924,71.78377849,71.78377849
14,270.000327,214.661195,290.6769562,235.3384781,30.27054854,81.53972832,30.27054854,60.54109708,60.54109708
14,270.000327,214.661195,290.6769562,235.3384781,25.09647263,67.6023283,25.09647263,50.19294526,50.19294526
14,270.000327,214.661195,290.6769562,235.3384781,37.54617551,101.1380731,37.54617551,75.09235101,75.09235101
14,270.000327,214.661195,290.6769562,235.3384781,51.59728671,138.9875289,51.59728671,103.1945734,103.1945734
14,270.000327,214.661195,290.6769562,235.3384781,28.8179856,77.62696185,28.8179856,57.6359712,57.6359712
14,270.000327,214.661195,290.6769562,235.3384781,26.44145062,71.22529337,26.44145062,52.88290124,52.88290124
14,270.000327,214.661195,290.6769562,235.3384781,40.10052911,108.0187313,40.10052911,80.20105821,80.20105821
14,270.000327,214.661195,290.6769562,235.3384781,21.02892637,56.64558543,21.02892637,42.05785274,42.05785274
14,270.000327,214.661195,290.6769562,235.3384781,32.66206628,87.98175585,32.66206628,65.32413256,65.32413256
14,270.000327,214.661195,290.6769562,235.3384781,45.67949406,123.0467803,45.67949406,91.35898813,91.35898813
14,270.000327,214.661195,290.6769562,235.3384781,36.03164135,97.05837483,36.03164135,72.06328269,72.06328269
14,270.000327,214.661195,290.6769562,235.3384781,18.18664952,48.98934881,18.18664952,36.37329904,36.37329904
14,270.000327,214.661195,290.6769562,235.3384781,42.03839533,113.2387585,42.03839533,84.07679067,84.07679067
14,270.000327,214.661195,290.6769562,235.3384781,25.28169485,68.10126109,25.28169485,50.5633897,50.5633897
14,270.000327,214.661195,290.6769562,235.3384781,41.54556087,111.9112111,41.54556087,83.09112175,83.09112175
14,270.000327,214.661195,290.6769562,235.3384781,49.10791832,132.2819213,49.10791832,98.21583664,98.21583664
14,270.000327,214.661195,290.6769562,235.3384781,43.88083544,118.2017365,43.88083544,87.76167089,87.76167089
14,270.000327,214.661195,290.6769562,235.3384781,42.34646053,114.0685932,42.34646053,84.69292106,84.69292106
14,270.000327,214.661195,290.6769562,235.3384781,52.35462219,141.0275623,52.35462219,104.7092444,104.7092444
14,270.000327,214.661195,290.6769562,235.3384781,47.53540632,128.0460482,47.53540632,95.07081265,95.07081265
14,270.000327,214.661195,290.6769562,235.3384781,51.90623178,139.8197338,51.90623178,103.8124636,103.8124636
14,270.000327,214.661195,290.6769562,235.3384781,49.66797749,133.7905518,49.66797749,99.33595498,99.33595498
14,270.000327,214.661195,290.6769562,235.3384781,22.89874507,61.68231309,22.89874507,45.79749015,45.79749015
14,270.000327,214.661195,290.6769562,235.3384781,50.75635758,136.7223195,50.75635758,101.5127152,101.5127152
14,270.000327,214.661195,290.6769562,235.3384781,39.50011763,106.4014039,39.50011763,79.00023526,79.00023526
14,270.000327,214.661195,290.6769562,235.3384781,21.19739947,57.09940116,21.19739947,42.39479895,42.39479895
14,270.000327,214.661195,290.6769562,235.3384781,24.70486366,66.54745184,24.70486366,49.40972732,49.40972732
14,270.000327,214.661195,290.6769562,235.3384781,27.03960717,72.83654672,27.03960717,54.07921435,54.07921435
14,270.000327,214.661195,290.6769562,235.3384781,26.13906857,70.41076732,26.13906857,52.27813714,52.27813714
14,270.000327,214.661195,290.6769562,235.3384781,44.22888895,119.1392876,44.22888895,88.4577779,88.4577779
14,270.000327,214.661195,290.6769562,235.3384781,23.93423277,64.47160463,23.93423277,47.86846554,47.86846554
14,270.000327,214.661195,290.6769562,235.3384781,51.47743951,138.6646967,51.47743951,102.954879,102.954879
14,270.000327,214.661195,290.6769562,235.3384781,44.47764578,119.8093635,44.47764578,88.95529157,88.95529157
14,270.000327,214.661195,290.6769562,235.3384781,22.82353345,61.47971566,22.82353345,45.6470669,45.6470669
14,270.000327,214.661195,290.6769562,235.3384781,33.78884109,91.01694734,33.78884109,67.57768217,67.57768217
14,270.000327,214.661195,290.6769562,235.3384781,20.18745722,54.37892131,20.18745722,40.37491444,40.37491444
14,270.000327,214.661195,290.6769562,235.3384781,43.53847086,117.2795095,43.53847086,87.07694171,87.07694171
14,270.000327,214.661195,290.6769562,235.3384781,34.52621317,93.00320536,34.52621317,69.05242635,69.05242635
14,270.000327,214.661195,290.6769562,235.3384781,51.82771807,139.6082415,51.82771807,103.6554361,103.6554361
14,270.000327,214.661195,290.6769562,235.3384781,19.48664784,52.49115221,19.48664784,38.97329568,38.97329568
14,270.000327,214.661195,290.6769562,235.3384781,27.43036309,73.88912531,27.43036309,54.86072618,54.86072618
14,270.000327,214.661195,290.6769562,235.3384781,33.02016287,88.94636007,33.02016287,66.04032575,66.04032575
14,270.000327,214.661195,290.6769562,235.3384781,19.58567071,52.75788996,19.58567071,39.17134142,39.17134142
